Date,Ticker,Open,High,Low,Close,Volume,SMA_7,SMA_21,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Lower,Daily_Return,Volatility_7d,Next_Day_Close
2016-02-23,AAPLE,21.85314360158173,21.875812491419047,21.43376308625236,21.465499877929688,127770400,21.782546179635183,21.68243508111863,21.72011520218305,21.82729153346564,52.11236935948498,-0.1071763312825879,-0.1499385260002624,22.40153149808989,20.889519031390087,-0.0226052791333279,0.0181300683903825,21.785144805908203
2016-02-23,AMAZON,27.77750015258789,27.84550094604492,27.26650047302246,27.64699935913086,81016000,26.67585727146693,27.14033335731143,26.76529506479457,27.363824459848797,50.23000992322557,-0.5985293950542214,-0.8962605083528455,31.1036684620442,22.90838159441332,-0.0117247906297127,0.022486007314975,27.70199966430664
2016-02-23,GOOGLE,36.03274551987704,36.27094361594726,35.51515666338139,35.59554672241211,41332000,35.7474730355399,36.13256363641648,35.810891951678286,36.01990888855223,28.84687145691973,-0.2090169368739438,-0.219158132599515,38.43921818962744,33.79857287177393,-0.0161307107809929,0.0151526041398398,35.774696350097656
2016-02-23,META,106.1087887793,106.72449061756996,104.3907938905402,104.72843170166016,25319300,103.488525390625,103.976073492141,103.60717353725322,102.39031090977215,34.031433829592515,1.2168626274810492,1.3189660352514945,115.82916543004173,92.88688223841532,-0.0158641497616689,0.0197204460179198,106.13858795166016
2016-02-23,MICROSOFT,46.15851424812679,46.18497009599772,44.95913313679009,45.13551330566406,28895300,45.54244014195034,45.30389967418852,45.3011043508474,45.26295988703768,42.87788213741293,0.038144463809715,-0.0965338848721369,48.143897631071646,42.45950431594984,-0.0279202536673774,0.0191607749740021,45.29423904418945
2016-02-23,NVIDIA,0.7627558113324195,0.778123124103679,0.7590968996457252,0.7708053588867188,369380000,0.7107996940612793,0.6835033098856608,0.7042682583090004,0.6910657007629264,67.87877262054356,0.013202557546074,-0.0017972681788171,0.7807193667416549,0.5853138654704119,0.002537825507751,0.0280245066080256,0.776171863079071
2016-02-24,AAPLE,21.30455790321241,21.848618417243408,21.154940051185555,21.785144805908203,145022800,21.85087857927595,21.65217381431943,21.730119756602303,21.82416955364657,50.81384639416396,-0.0940497970442635,-0.1387607802090626,22.23952367500107,20.97557813926895,0.0148911010596668,0.0188224798401989,21.934757232666016
2016-02-24,AMAZON,27.287500381469727,27.713499069213867,26.65749931335449,27.70199966430664,124634000,27.01128578186035,27.0391666775658,26.909403464719507,27.38887447499382,57.060307947593714,-0.4794710102743131,-0.8129026087371392,30.743808520421588,23.0321915024666,0.001989377019232,0.0227843838880605,27.75749969482422
2016-02-24,GOOGLE,35.26405492416314,35.79057900104926,34.83777895976725,35.774696350097656,37092000,35.84679412841797,36.10250509352911,35.80532339758896,36.00174499681485,38.37169741442624,-0.1964215992258928,-0.2146108259247905,38.40772106205408,33.76610362971839,0.0050329224911931,0.0151663116997602,36.1826171875
2016-02-24,META,103.48711112935597,106.20810206989196,102.02730707001729,106.13858795166016,34412400,104.17941284179688,104.44281260172528,103.99662190870043,102.66796106102314,39.68028615025454,1.3286608476773123,1.3209049977366578,115.733527284579,93.92990273861436,0.0134648846267182,0.0198532137836269,107.32032775878906
2016-02-24,MICROSOFT,44.70336619281586,45.41770410932613,44.27123846483748,45.29423904418945,33014500,45.6961419241769,45.30134564354306,45.3000481498231,45.26527686164151,47.73938569315168,0.034771288181588,-0.0702728502613919,48.1189833466766,42.44578334643863,0.0035166485744932,0.0185496987321715,45.94685363769531
2016-02-24,NVIDIA,0.767634497447087,0.7773915199730355,0.7464129211123518,0.776171863079071,336852000,0.7320212806974139,0.6874525802476066,0.7153303513505498,0.6973698609344927,68.13625679447628,0.017960490416057,0.0021542835401576,0.7928906241745672,0.5807530959754266,0.0069622040512318,0.0291877922514484,0.7778792977333069
2016-02-25,AAPLE,21.7738058352963,21.934757232666016,21.59245122245748,21.934757232666016,110330800,21.85476493835449,21.623132160731725,21.76160244522749,21.832361233573938,50.485507279673534,-0.0707587883464455,-0.1251603818365392,22.244062253613937,21.05818498454525,0.0068676351748295,0.0155721167635618,21.9687557220459
2016-02-25,AMAZON,27.775999069213867,27.96949958801269,27.26449966430664,27.75749969482422,90510000,27.25449998038156,26.92940475827172,27.03987980781254,27.416180046833105,55.9556081746462,-0.3763002390205656,-0.7255821347938245,30.54732259380307,23.0876774443439,0.0020034665796739,0.0220784159304077,27.761499404907227
2016-02-25,GOOGLE,35.875436496998525,36.201967897549466,35.39407291341634,36.1826171875,36146000,35.928179604666575,36.09146971929641,35.86336859603681,36.0151429368656,49.591343116425605,-0.1517743408287941,-0.2020435289055913,38.425683411823634,33.805409041179296,0.011402496150082,0.014713377144576,35.97121047973633
2016-02-25,META,106.36698810222684,107.32032775878906,104.87739346826022,107.32032775878906,29906300,105.09586770193916,104.9502203805106,104.50796127025254,103.0125808164132,45.54164017548439,1.4953804538393314,1.3558000889571926,115.1299839934684,95.88599806219568,0.0111339318709149,0.0192993465340037,107.17137908935548
2016-02-25,MICROSOFT,45.62055253851472,45.94685363769531,44.63282838295173,45.94685363769531,26939500,45.82338769095285,45.31402478899275,45.39955668641882,45.315764030238086,52.3414026641099,0.0837926561807336,-0.0394597489729668,48.18104833376619,42.49352670895842,0.0144083355251682,0.0179943717498559,45.241336822509766
2016-02-25,NVIDIA,0.7790989545669498,0.7817821181819499,0.7639755471371228,0.7778792977333069,349616000,0.7490961040769305,0.6911579285349164,0.7249532661786663,0.7033335229195901,68.32672144393929,0.0216197432590762,0.0060473754839413,0.8047622914312298,0.5774919991495198,0.0021998151897215,0.0297790438678146,0.7727569341659546
2016-02-26,AAPLE,22.034494979329367,22.220382630830805,21.89394683400225,21.9687557220459,115964400,21.815579550606863,21.66624895731608,21.793472180122635,21.842464529016308,60.28464610569849,-0.0489923488936732,-0.109926775247966,22.260391435307845,21.11729392083229,0.0015499824784588,0.014162792810044,21.918888092041016
2016-02-26,AMAZON,28.006000518798828,28.125,27.65850067138672,27.761499404907227,97540000,27.40542847769601,26.862452370779856,27.150898207365568,27.441759258542294,71.31843802664957,-0.29086105117673,-0.6386379180704056,29.578928573108165,23.655471413158928,0.0001440947537416,0.0211160002525649,27.625999450683597
2016-02-26,GOOGLE,36.40493364962283,36.53197213039984,35.82630543787013,35.97121047973633,42474000,35.87777546473912,36.108673095703125,35.8799596550675,36.01188868078195,61.81140954441516,-0.1319290257144487,-0.1880206282673628,38.317546639615664,33.797224631136295,-0.0058427699319856,0.0126564730146029,35.592079162597656
2016-02-26,META,107.94596717574883,108.69076457827649,106.41665650985324,107.17137908935548,26686200,105.48174394880024,105.58719998314268,104.91771785780684,103.32063994774224,59.22378060003682,1.5970779100645842,1.4040556531786712,115.01166446036754,95.88614361458364,-0.0013878886930756,0.0155829069593163,106.17831420898438
2016-02-26,MICROSOFT,46.38780279185764,46.4583562000251,45.06495666626278,45.241336822509766,35975900,45.68228421892439,45.33271844046457,45.37521516889435,45.310250903739686,58.297078335240144,0.0649642651546642,-0.0185749461474406,48.16176547972975,42.47851543457689,-0.0153550626284175,0.0158086952201422,44.87093353271485
2016-02-26,NVIDIA,0.7815382662676383,0.7834896475540378,0.7649512927074706,0.7727569341659546,361964000,0.7631044132368905,0.6950142780939738,0.7323076766382491,0.7084759978267281,80.99183209991656,0.023831678811521,0.0096042361494573,0.8148153580619717,0.5762934468792056,-0.0065850364989511,0.0320020032275474,0.7677380442619324
2016-02-29,AAPLE,21.957425383869325,22.26799458575054,21.909820188753347,21.918888092041016,140865200,21.829505375453405,21.69979722159249,21.812766935802387,21.848125533684804,56.32541112606346,-0.0353585978824178,-0.0950131397748564,22.25642459575072,21.118435404859635,-0.0022699342027295,0.0120122277045566,22.78938865661621
2016-02-29,AMAZON,27.700000762939453,28.24049949645996,27.6254997253418,27.625999450683597,82908000,27.601999827793662,26.66523806254069,27.22399070633757,27.455406680182392,78.44902029821479,-0.2314159738448182,-0.5571935292252882,29.248083959569144,23.81391593361933,-0.0048808586397779,0.0193563988573251,28.95199966430664
2016-02-29,GOOGLE,35.779661037707456,36.25606107329511,35.57322064367704,35.592079162597656,45068000,35.875719342912944,36.03522818429129,35.83567034853368,35.980791679434965,56.76265642153229,-0.1451213309012828,-0.1794407687941468,38.06383493121995,33.83194067302809,-0.0105398542913157,0.0107567018783297,36.830223083496094
2016-02-29,META,106.85359747966938,108.1545154075376,106.00949528543084,106.17831420898438,32779000,105.97118377685548,105.48363785516648,105.111655757988,103.53231952264908,70.42730986914941,1.5793362353389142,1.4391117696107198,114.33679145653548,96.0356877915114,-0.0092661388591734,0.0142072641082954,109.05819702148438
2016-02-29,MICROSOFT,45.2854229572965,45.549994826644834,44.67691505897168,44.87093353271485,31654000,45.51724188668387,45.29874965122768,45.29763337871289,45.27770887625637,60.472534744543765,0.0199245024565186,-0.0108750564266487,47.64307748976776,42.66055829819611,-0.0081872755274249,0.0159301339030539,46.37016296386719
2016-02-29,NVIDIA,0.7738584284538084,0.7838957931559785,0.7672484508823003,0.7677380442619324,323344000,0.7681022456714085,0.698991718746367,0.7377585024265081,0.7128657790441506,91.88627025102134,0.0248927233823574,0.0126619335960373,0.8215674717415868,0.5748692672263087,-0.0064947846885892,0.014492737854438,0.8017674088478088
2016-03-01,AAPLE,22.13651511105673,22.84379435303136,22.08437509357804,22.78938865661621,201628400,21.974912915910995,21.739904222034276,21.963016431312205,21.917848727976025,66.19893572266793,0.0451677033361832,-0.0669769711526485,22.492944159598203,20.986657128243596,0.0397146315506433,0.0188284236155058,22.839258193969727
2016-03-01,AMAZON,27.81450080871582,28.962499618530277,27.799999237060547,28.95199966430664,100770000,27.9172853742327,26.646285647437686,27.489838238332812,27.56626541974715,86.26130058588446,-0.0764271814143349,-0.4610402596630976,29.29625350307564,23.786896406897508,0.047998271193415,0.0246266917719216,29.010499954223636
2016-03-01,GOOGLE,35.79454555119767,36.83816251564413,35.66254349977129,36.830223083496094,60112000,36.017930712018696,35.98990376790365,35.98867846160482,36.04371252418024,67.38198957830042,-0.0550340625754159,-0.1545594275504007,37.74900428742325,34.00484397917832,0.0347870635835052,0.0170719359200633,36.69672775268555
2016-03-01,META,107.08200343468418,109.05819702148438,106.85359557194724,109.05819702148438,26817300,106.71598270961216,105.37061854771206,105.71881595237204,103.94164378182208,75.39523658776739,1.7771721705499886,1.5067238497985738,113.23998475222112,96.60915083737846,0.0271230790765024,0.0165182085162791,109.18728637695312
2016-03-01,MICROSOFT,44.95030773233248,46.37898045688192,44.90621017474489,46.37016296386719,33024500,45.61299187796457,45.20983432588123,45.462637930275086,45.35863140126458,67.77471655109156,0.1040065290105047,0.0121012606607819,47.28839254406945,42.86179399462684,0.0334120401141035,0.020972831882042,46.696475982666016
2016-03-01,NVIDIA,0.7696967031549656,0.8017674088478088,0.7684726027938975,0.8017674088478088,348700000,0.7765675783157349,0.7031492761203221,0.7476060264913236,0.7194510849555328,92.94886399675968,0.0281549415357907,0.015760535183988,0.8342353791876401,0.5709078281239902,0.0443241869283561,0.0203720627606749,0.8064188361167908
2016-03-02,AAPLE,22.78485250487163,22.87099499007076,22.587629503793217,22.839258193969727,132678400,22.100241797310964,21.792155765351797,22.09782285633644,21.986101281012598,69.51815008885225,0.1117215753238447,-0.0312372618573498,22.68644731337598,20.946849080972164,0.0021882788566616,0.0188726926649533,23.00927352905273
2016-03-02,AMAZON,29.087499618530277,29.25,28.684999465942383,29.010499954223636,91644000,28.065213884626115,26.659142812093098,27.72378619462371,27.673245755634294,85.4748055702348,0.0505404389894117,-0.3587241199325957,29.5465840088815,23.67711594229037,0.002020595834322,0.0194755059865427,28.874500274658203
2016-03-02,GOOGLE,36.86495889864264,36.87736213117078,36.38756317338672,36.69672775268555,36292000,36.091871534075054,35.915962400890535,36.097609121771086,36.09208402258804,64.15862138896449,0.0055250991830462,-0.1225425222037113,37.13816822832902,34.41008311444442,-0.0036246136904439,0.0170857884372634,36.3051872253418
2016-03-02,META,108.91916266976295,109.78313030665618,108.01547159912488,109.18728637695312,25670200,107.1117891584124,105.12755439394996,106.252426786923,104.33020989997992,73.66468146514616,1.922216886943076,1.5898224572274744,112.18360264994512,97.20276591084593,0.0011836740290445,0.0146191554300301,108.8198471069336
2016-03-02,MICROSOFT,46.22025049788397,46.70529347793731,45.99977611020772,46.696475982666016,29289900,45.65078789847238,45.15230196998233,45.65245916910446,45.457730999886905,67.59514920316565,0.1947281692175551,0.0486266423721365,47.34290235742053,42.83619691626112,0.0070371333189642,0.0202541286524582,46.167327880859375
2016-03-02,NVIDIA,0.7973607152708398,0.8093566302801554,0.7958918181891576,0.8064188361167908,233812000,0.7819339632987976,0.7075167099634806,0.7566541510490877,0.7258931405971074,93.74241599422166,0.0307610104519803,0.0187606302375864,0.8478819943418467,0.5694575034627949,0.0058014671308057,0.0173404094787034,0.7993193864822388
2016-03-03,AAPLE,22.800716982102088,23.056878715018076,22.771245869700657,23.00927352905273,147822800,22.320780890328543,21.873439879644486,22.238046036754334,22.061891817904456,73.2420277697411,0.1761542188498772,0.0102410342840955,22.89914582473812,20.862684886626624,0.0074439954940348,0.0141785218074171,23.35158348083496
2016-03-03,AMAZON,28.89800071716309,28.99349975585937,28.655500411987305,28.874500274658203,54826000,28.24057115827288,26.719595227922717,27.90081913001363,27.76222757185829,81.79541966433965,0.1385915581553405,-0.2592609843150085,29.83161537533767,23.62418468111985,-0.0046879467703082,0.0186087284749042,28.756999969482425
2016-03-03,GOOGLE,36.696729581586425,36.77215986668217,36.207922555156095,36.3051872253418,40534000,36.1932487487793,35.79941431681315,36.12954421462812,36.107869445014245,60.287059145065975,0.0216747696138739,-0.0936990638401942,36.95101648422783,34.50895170119697,-0.0106696305453309,0.0162141356615065,36.23720550537109
2016-03-03,META,109.48519750927215,109.53485369065784,107.78706066116185,108.8198471069336,21353100,107.69627707345144,104.88969203404018,106.64741452846307,104.66277561901352,70.87637327364514,1.984638909449572,1.668785747671894,111.5123941583964,97.56512964531454,-0.003365220276205,0.0124192154303771,107.63811492919922
2016-03-03,MICROSOFT,46.71410669504856,46.71410669504856,45.6646466283289,46.167327880859375,24427800,45.79818998064314,45.14087241036551,45.73166974014367,45.5102937318108,63.96213614525859,0.221376008332875,0.0831765155642842,47.40521374888313,42.8234331017028,-0.0113316495660842,0.0170204501174595,45.88512420654297
2016-03-03,NVIDIA,0.8054397141013666,0.8088671022375444,0.788547511813785,0.7993193864822388,302004000,0.7860073958124433,0.7129863983108884,0.7632180334234187,0.7313321217737838,92.04282143932964,0.0318859116496348,0.0213856865199961,0.8587696852985799,0.569714647262913,-0.0088036753565163,0.01832477458806,0.7968711853027344
2016-03-04,AAPLE,23.20650049020174,23.51933536446856,22.97980810114662,23.35158348083496,184220400,22.54455784388951,21.95094717116583,22.409359489689813,22.157424533677087,75.05564826370873,0.2519349560127253,0.0585798186298215,23.165940823366103,20.741200099180286,0.0148770430039875,0.0141777236282475,23.09315299987793
2016-03-04,AMAZON,29.05349922180176,29.06999969482422,28.55349922180176,28.756999969482425,68330000,28.391285487583705,26.824523834955123,28.032539259162675,27.83591441612674,79.60674179677699,0.1966248430359343,-0.1680838188448199,30.059065515827232,23.591134565044356,-0.0040693450642643,0.0189835433598071,28.13999938964844
2016-03-04,GOOGLE,36.46448832473148,36.47441166882942,36.00892694411916,36.23720550537109,48516000,36.25932148524693,35.7541374933152,36.14610749012704,36.11744989392957,59.447692607490815,0.0286575961974691,-0.0692277318326616,36.9523048560144,34.50860670404419,-0.0018725070758828,0.0162751809573394,35.37273406982422
2016-03-04,META,109.28660340573006,109.28660340573006,107.181306786376,107.63811492919922,24938900,107.91049521309988,104.6863501412528,106.7998299747302,104.88317112347173,66.39258766790579,1.9166588512584752,1.7183603683892104,111.13887170726376,97.73010946339052,-0.0108595280103006,0.0132147381085514,104.9965591430664
2016-03-04,MICROSOFT,46.21142869207053,46.25552289265831,45.60291728577502,45.88512420654297,33034200,45.88260214669364,45.15102822440012,45.75527811958972,45.53805895216133,59.16586498221331,0.2172191674283894,0.1099850459371053,47.441811027755286,42.822173652420496,-0.0061126274200808,0.0173905135578048,45.003211975097656
2016-03-04,NVIDIA,0.8054396550145988,0.8061741036139476,0.7907507997642692,0.7968711853027344,175304000,0.7889644418443952,0.7181768814722697,0.7683954414048518,0.7361868672203727,90.56268482867128,0.032208574184479,0.0235502640528927,0.8681972093443883,0.5711627833981502,-0.0030628572519413,0.0185673211497117,0.7917299270629883
